Listing ID,Title,Price,Location,Rooms,Baths,Size in Meters,Floor,Finish Type,View,Year Built,Payment Method,Seller Type,Developer,Property Link
EG-5137081,شقه للبيع بالاسكندريه ش 6 عمومى متفرع من ش 45 العصافره,"700,000 EGP",El Asafra,2,1,80,6,Extra Super Lux,Other,2020,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/5137081-for-sale-alexandria-el-asafra-43744-st/
EG-5126010,شقة للبيع من المالك مباشره قصاد ممشي 45 اسكندريه الجديد السياحي,"2,850,000 EGP",El Asafra,2,1,95,11,Super Lux,Sea View,2008,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/5126010-for-sale-alexandria-el-asafra-shr-45/
EG-5151978,شقة للبيع في العصافرة قبلي! ?,"450,000 EGP",El Asafra,2,1,75,4,Lux,Other,2021,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/5151978-for-sale-alexandria-el-asafra-l-sfr-qbly/
EG-5133283,ميزان 290م للبيع عدادات كهرباء ومياه تجارى. مدخل خاص حصة من الارض.,"4,000,000 EGP",El Asafra,2,1,290,1,Super Lux,Side Street,2001,Cash,Broker,,https://aqarmap.com.eg/en/listing/5133283-for-sale-alexandria-el-asafra-shr-45/
EG-5133534,شقة تمليك بموقع ممتاز,"2,150,000 EGP",El Asafra,2,1,120,9,Super Lux,Other,2021,Cash,Broker,,https://aqarmap.com.eg/en/listing/5133534-for-sale-alexandria-el-asafra-shr-jml-bd-lnsr/
EG-5130154,شقة للبيع في العصافره ثاني نمره من البحر بانوراما بحر مباني 2014 مدخل فاخر فندقي,"4,650,000 EGP",El Asafra,3,2,145,14,Super Lux,Other,2014,Cash,Broker,,https://aqarmap.com.eg/en/listing/5130154-for-sale-alexandria-el-asafra-shr-ljysh/
EG-5131715,شقه للبيع كاملة العدادات,"1,400,000 EGP",El Asafra,3,1,105,6,Super Lux,Main Street,2021,Cash,Broker,,https://aqarmap.com.eg/en/listing/5131715-for-sale-alexandria-el-asafra-l-sfr-bhry/
EG-5130212,شقه للبيع بالاسكندريه بانوراما بحر,"3,350,000 EGP",El Asafra,2,2,120,6,Super Lux,Sea View,1992,Cash,Broker,,https://aqarmap.com.eg/en/listing/5130212-for-sale-alexandria-el-asafra-shr-45/
EG-5128408,شقه للبيع في العصافره بحري بانوراما بحر 135متر,"4,500,000 EGP",El Asafra,3,2,135,14,Super Lux,Sea View,2014,Cash,Broker,,https://aqarmap.com.eg/en/listing/5128408-for-sale-alexandria-el-asafra-l-sfr-bhry/
EG-5126597,شقه للبيع سوبر لوكس كاملة العدادات,"590,000 EGP",El Asafra,2,1,85,6,Super Lux,Other,2021,Cash,Broker,,https://aqarmap.com.eg/en/listing/5126597-for-sale-alexandria-el-asafra-shr-45/
EG-5129685,شقه للبيع في العصافره,"590,000 EGP",El Asafra,2,1,85,6,Super Lux,Main Street,2023,Cash,Broker,,https://aqarmap.com.eg/en/listing/5129685-for-sale-alexandria-el-asafra-l-sfr-qbly/
EG-5120535,شقه ١٣٥ متر للبيع,"1,300,000 EGP",El Asafra,3,1,135,12,Super Lux,Other,2020,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/5120535-for-sale-alexandria-el-asafra-shr-45/
EG-5123938,شقه للبيع بالاسكندريه العصافره بحرى بين البحر وعبد الناصر على ش الملازم بسيونى,"3,200,000 EGP",El Asafra,3,1,160,15,Super Lux,Other,2011,Cash,Broker,,https://aqarmap.com.eg/en/listing/5123938-for-sale-alexandria-el-asafra-al-molazem-basiowni-st/
EG-5105805,شقه للبيع في العصافره قبلي,"450,000 EGP",El Asafra,2,1,90,5,Super Lux,Main Street,2023,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/5105805-for-sale-alexandria-el-asafra-l-sfr-qbly/
EG-5113882,شقة تمليك لراغبى الشوارع الرئيسية والفيو المفتوح,"2,100,000 EGP",El Asafra,3,1,130,12,Super Lux,Main Street,2007,Cash,Broker,,https://aqarmap.com.eg/en/listing/5113882-for-sale-alexandria-el-asafra-shr-jml-bd-lnsr/
EG-5102366,شقه للبيع 160 متر,"3,200,000 EGP",El Asafra,3,1,160,15,Super Lux,Other,2011,Cash,Broker,,https://aqarmap.com.eg/en/listing/5102366-for-sale-alexandria-el-asafra-l-sfr-bhry/
EG-5126368,شقة للبيع ١٣٠ م,"2,550,000 EGP",El Asafra,3,1,130,10,Super Lux,Other,2021,Cash,Broker,,https://aqarmap.com.eg/en/listing/5126368-for-sale-alexandria-el-asafra-l-sfr-bhry/
EG-5120136,للبيع من المالك بأقل من سعرها فرصة كبيرة,"800,000 EGP",El Asafra,3,1,85,6,Super Lux,Other,2020,Cash,Broker,,https://aqarmap.com.eg/en/listing/5120136-for-sale-alexandria-el-asafra-l-sfr-bhry/
EG-5120482,للبيع من المالك مباشرة فرصة كبيرة,"800,000 EGP",El Asafra,3,1,85,6,Super Lux,Other,2020,Cash,Broker,,https://aqarmap.com.eg/en/listing/5120482-for-sale-alexandria-el-asafra-l-sfr-bhry-atlas-st/
EG-5116014,شقة للبيع العصافره,"1,950,000 EGP",El Asafra,3,1,110,13,Super Lux,Other,2014,Cash,Broker,,https://aqarmap.com.eg/en/listing/5116014-for-sale-alexandria-el-asafra/
EG-5127319,شقه للبيع بالعصافره قبلى,"800,000 EGP",El Asafra,3,1,140,6,Super Lux,Other,2021,Cash,Broker,,https://aqarmap.com.eg/en/listing/5127319-for-sale-alexandria-el-asafra-l-sfr-qbly/
EG-5121559,?شقه للبيع بالاسكندريه 90 متر,"1,500,000 EGP",El Asafra,2,1,90,8,Lux,Other,2007,Cash,Broker,,https://aqarmap.com.eg/en/listing/5121559-for-sale-alexandria-el-asafra-shr-jml-bd-lnsr/
EG-5121184,شقه للبيع في العصافره,"1,400,000 EGP",El Asafra,2,1,85,3,Super Lux,Sea View,2023,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/5121184-for-sale-alexandria-el-asafra-shr-45/
EG-5119642,فرصه_بأسعار_زمان #أمتلك_شقه_مرخصه_في_العصافره_بحر,"900,000 EGP",El Asafra,2,1,95,8,Lux,Other,2021,Cash,Broker,,https://aqarmap.com.eg/en/listing/5119642-for-sale-alexandria-el-asafra-shr-jml-bd-lnsr/
EG-5128097,شقه لؤطه ٣غرف للبيع قابله للتفاوض فيها,"800,000 EGP",El Asafra,1,1,85,6,Super Lux,Other,2016,Cash,Broker,,https://aqarmap.com.eg/en/listing/5128097-for-sale-alexandria-el-asafra/
EG-5121454,?شقه للبيع بالاسكندريه واجهه بحريه,"1,500,000 EGP",El Asafra,2,1,90,8,Lux,Other,2007,Cash,Broker,,https://aqarmap.com.eg/en/listing/5121454-for-sale-alexandria-el-asafra-shr-jml-bd-lnsr/
EG-5127438,شقه للبيع المساحه 100 متر,"1,500,000 EGP",El Asafra,3,1,100,2,Super Lux,Other,1985,Cash,Broker,,https://aqarmap.com.eg/en/listing/5127438-for-sale-alexandria-el-asafra-l-sfr-bhry/
EG-5115969,شقه للبيع في العصافره قبلي,"350,000 EGP",El Asafra,2,1,80,5,Super Lux,Main Street,2023,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/5115969-for-sale-alexandria-el-asafra-l-sfr-qbly/
EG-5121583,شقه لقطه للبيع سوبر لوكس,"1,450,000 EGP",El Asafra,2,1,120,10,Super Lux,Other,2020,Cash,Broker,,https://aqarmap.com.eg/en/listing/5121583-for-sale-alexandria-el-asafra-l-sfr-bhry-atlas-st/
EG-5122767,شقة تمليك الدور السادس,"2,850,000 EGP",El Asafra,3,1,140,6,Super Lux,Other,2006,Cash,Broker,,https://aqarmap.com.eg/en/listing/5122767-for-sale-alexandria-el-asafra-l-sfr-bhry/
EG-5105058,شقة للبيع عند اسواق الشريف,"2,000,000 EGP",El Asafra,2,1,95,11,Super Lux,Other,2014,Cash,Broker,,https://aqarmap.com.eg/en/listing/5105058-for-sale-alexandria-el-asafra-mahmoud-gomaa-st/
EG-5108797,شقة للبيع,"3,500,000 EGP",El Asafra,3,2,150,1,Super Lux,Other,1996,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/5108797-for-sale-alexandria-el-asafra/
EG-5099066,شقه للبيع سوبر لوكس الدور التالت في 45,"1,700,000 EGP",El Asafra,2,1,100,3,Super Lux,Other,2021,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/5099066-for-sale-alexandria-el-asafra-shr-45/
EG-5108821,شقة للبيع,"2,200,000 EGP",El Asafra,3,1,140,8,Super Lux,Other,2011,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/5108821-for-sale-alexandria-el-asafra/
EG-5107394,شقة للبيع,"1,500,000 EGP",El Asafra,3,2,106,6,Lux,Other,2011,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/5107394-for-sale-alexandria-el-asafra-shr-45/
EG-5112449,شقه للبيع في العصافره,"215,000 EGP",El Asafra,2,1,60,9,Super Lux,Main Street,2023,Cash,Broker,,https://aqarmap.com.eg/en/listing/5112449-for-sale-alexandria-el-asafra/
EG-5108924,شقة للبيع,"480,000 EGP",El Asafra,2,1,70,3,Super Lux,Other,2005,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/5108924-for-sale-alexandria-el-asafra/
EG-5107689,شقة للبيع تشطيب لوكس شاملة كل المرافق,"650,000 EGP",El Asafra,2,1,85,3,Lux,Other,2021,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/5107689-for-sale-alexandria-el-asafra-l-sfr-qbly/
EG-5108812,شقة للبيع,"2,900,000 EGP",El Asafra,2,1,100,10,Super Lux,Other,2013,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/5108812-for-sale-alexandria-el-asafra/
EG-5109297,شقه تمليك في العصافره بحري للسكن والاستثمار و المصيف شارع عزيز اباظه,"1,650,000 EGP",El Asafra,2,1,100,4,Super Lux,Other,2022,Cash,Broker,,https://aqarmap.com.eg/en/listing/5109297-for-sale-alexandria-el-asafra-l-sfr-bhry/
EG-5106901,شقه للبيع في العصافرة قبلي,"370,000 EGP",El Asafra,2,1,75,7,Lux,Other,2014,Cash,Broker,,https://aqarmap.com.eg/en/listing/5106901-for-sale-alexandria-el-asafra-l-sfr-qbly/
EG-5109215,شقه للبيع سوبر لوكس بمدينه بنك فيصل الاسلامي 91م الدور الثامن,"1,200,000 EGP",El Asafra,2,1,91,8,Super Lux,Other,2022,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/5109215-for-sale-alexandria-el-asafra-shr-jml-bd-lnsr/
EG-5109160,شقه للبيع العصافره بحري ١٤٠ متر,"2,800,000 EGP",El Asafra,3,2,140,1,Super Lux,Other,2009,Cash,Broker,,https://aqarmap.com.eg/en/listing/5109160-for-sale-alexandria-el-asafra-l-sfr-bhry/
EG-5108828,شقة للبيع,"1,600,000 EGP",El Asafra,3,2,120,1,Super Lux,Other,2011,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/5108828-for-sale-alexandria-el-asafra/
EG-5109344,شقه تمليك في العصافره قبلى خطوات من السكه الحديد 3 غرف,"630,000 EGP",El Asafra,3,1,90,3,Super Lux,Other,2022,Cash,Broker,,https://aqarmap.com.eg/en/listing/5109344-for-sale-alexandria-el-asafra-l-sfr-qbly/
EG-5109442,للبيع شقه ٧٥م غرفتين ورسبشين,"1,100,000 EGP",El Asafra,2,1,75,12,Super Lux,Other,2001,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/5109442-for-sale-alexandria-el-asafra-shr-45/
EG-5070683,دوبلاكس 250 متر للبيع,"7,500,000 EGP",El Asafra,5,3,250,11,Extra Super Lux,Other,1996,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/5070683-for-sale-alexandria-el-asafra-shr-45/
EG-5109043,شقة للبيع بالعصافرة قبلى,"550,000 EGP",El Asafra,2,1,85,8,Super Lux,Side Street,2020,Cash,Broker,,https://aqarmap.com.eg/en/listing/5109043-for-sale-alexandria-el-asafra-l-sfr-qbly/
EG-5109351,شقه تمليك في العصافره ( بحري عبدالناصر) شارع عزيز اباظه,"1,400,000 EGP",El Asafra,2,1,100,3,Super Lux,Other,2021,Cash,Broker,,https://aqarmap.com.eg/en/listing/5109351-for-sale-alexandria-el-asafra-shr-jml-bd-lnsr/
EG-5099561,شقه تمليك اوضتين وريسبشن قطعتين الدور التالت 2 اسانسير مسسسساحة 100م مشمسه,"1,400,000 EGP",El Asafra,2,1,100,3,Super Lux,Side Street,2001,Cash,Broker,,https://aqarmap.com.eg/en/listing/5099561-for-sale-alexandria-el-asafra-shr-jml-bd-lnsr/
EG-5105504,شقة للبيع شقة مساحة 75 متر غرفتين ومطبخ حمام وصالة,"650,000 EGP",El Asafra,2,1,75,1,Super Lux,Side Street,2000,Cash,Broker,,https://aqarmap.com.eg/en/listing/5105504-for-sale-alexandria-el-asafra-l-sfr-qbly/
EG-5095455,شقة للبيع بالاسكندرية العصافرة 60 متر,"975,000 EGP",El Asafra,2,1,60,6,Super Lux,Other,2020,Cash,Broker,,https://aqarmap.com.eg/en/listing/5095455-for-sale-alexandria-el-asafra-l-sfr-bhry/
EG-5099567,شقه تمليك 3 غرررررف وصاله مسسسساحة 90م الدور التالت سسسلم فوقها أدوار كاملة,"630,000 EGP",El Asafra,3,1,90,3,Super Lux,Side Street,1997,Cash,Broker,,https://aqarmap.com.eg/en/listing/5099567-for-sale-alexandria-el-asafra-l-sfr-qbly/
EG-5104323,شقه للبيع بالاسكندريه العصافره بحرى على ش محمد صالح حرب بالقرب من ش 45,"1,950,000 EGP",El Asafra,3,1,125,13,Super Lux,Other,2014,Cash,Broker,,https://aqarmap.com.eg/en/listing/5104323-for-sale-alexandria-el-asafra-l-sfr-bhry/
EG-5090857,شقة كبيرة 95متر غرفتين كبار وبلكونتين وريسبشن 3قطع بشارع 19مع شارع 45قبلى,"830,000 EGP",El Asafra,2,1,95,4,Super Lux,Other,2006,Cash,Broker,,https://aqarmap.com.eg/en/listing/5090857-for-sale-alexandria-el-asafra-shr-45/
EG-5096619,شقه تمليك55م.,"350,000 EGP",El Asafra,2,1,55,9,Super Lux,Other,2021,Cash,Broker,,https://aqarmap.com.eg/en/listing/5096619-for-sale-alexandria-el-asafra/
EG-5083973,شقة 3 غرف نوم كبار + ريسبشن 4 قطع + مطبخ + 2 حمام + تراس كبير جدا,"3,700,000 EGP",El Asafra,3,2,185,2,Extra Super Lux,Side Street,2004,Cash,Broker,,https://aqarmap.com.eg/en/listing/5083973-for-sale-alexandria-el-asafra-l-sfr-bhry/
EG-5096107,شقه للبيع في اسكندريه في العصافره بحري,"2,200,000 EGP",El Asafra,3,1,135,13,Super Lux,Other,2013,Cash,Broker,,https://aqarmap.com.eg/en/listing/5096107-for-sale-alexandria-el-asafra-shr-jml-bd-lnsr/
EG-5081651,دوبلكس للبيع بالاسكندرية العصافرة 555 متر,"5,500,000 EGP",El Asafra,7,2,555,9,Super Lux,Other,1981,Cash,Broker,,https://aqarmap.com.eg/en/listing/5081651-for-sale-alexandria-el-asafra-l-sfr-bhry/
EG-5165570,شقة للبيع في شارع 45 - الإسكندرية:,"1,500,000 EGP",El Asafra,3,1,120,9,Super Lux,Main Street,2021,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/5165570-for-sale-alexandria-el-asafra-shr-45/
EG-5098924,شقه للبيع بالاسكندريه العصافره قبلى ش السد العالى بجوار كنيسه العذراء,"1,300,000 EGP",El Asafra,2,1,85,7,Super Lux,Other,2011,Cash,Broker,,https://aqarmap.com.eg/en/listing/5098924-for-sale-alexandria-el-asafra-l-sfr-qbly/
EG-5083124,شقه للبيع 160 متر,"3,200,000 EGP",El Asafra,3,1,160,15,Super Lux,Other,2011,Cash,Broker,,https://aqarmap.com.eg/en/listing/5083124-for-sale-alexandria-el-asafra-l-sfr-bhry/
EG-5106169,شقه للبيع مدخل فندقي حارس عقار اسانسير كبير6 افراد ويوجد مكان لاسانسير,"2,150,000 EGP",El Asafra,3,1,125,12,Super Lux,Side Street,2008,Cash,Broker,,https://aqarmap.com.eg/en/listing/5106169-for-sale-alexandria-el-asafra-l-sfr-bhry/
EG-5096735,شقه للبيع بالاسكندريه العصافره 45ش 19,"500,000 EGP",El Asafra,2,1,75,14,Super Lux,Other,2020,Cash,Broker,,https://aqarmap.com.eg/en/listing/5096735-for-sale-alexandria-el-asafra-shr-45/
EG-5093077,شقه للبيع بالاسكندريه العصافره ش البحريه ش 9متفرع من مصطفى كامل أمام 45,"520,000 EGP",El Asafra,3,1,120,4,Lux,Other,2020,Cash,Broker,,https://aqarmap.com.eg/en/listing/5093077-for-sale-alexandria-el-asafra-shr-45/
EG-5104845,شقه للبيع العصافره بحري خلف مطعم جاد الدور ال 14 مساحه 160 م,"3,000,000 EGP",El Asafra,3,1,160,14,Super Lux,Other,2013,Cash,Broker,,https://aqarmap.com.eg/en/listing/5104845-for-sale-alexandria-el-asafra-l-sfr-bhry/
EG-5098152,شقة 100 متر موقع ممتاز,"1,200,000 EGP",El Asafra,3,1,100,14,Super Lux,Other,2014,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/5098152-for-sale-alexandria-el-asafra-shr-45/
EG-5089085,شقه للبيع بالاسكندريه العصافره بحرى بين المترو وعبد الناصر,"1,700,000 EGP",El Asafra,3,2,100,1,Super Lux,Other,2001,Cash,Broker,,https://aqarmap.com.eg/en/listing/5089085-for-sale-alexandria-el-asafra-l-sfr-bhry/
EG-5099584,شقه تمليك غرفتين وريسبشن 3 قطع 2 بلكونه واجهه وكلها على الشارع الدور الرابع,"1,650,000 EGP",El Asafra,2,1,100,4,Super Lux,Side Street,1999,Cash,Broker,,https://aqarmap.com.eg/en/listing/5099584-for-sale-alexandria-el-asafra-shr-jml-bd-lnsr/
EG-5153506,شقة للبيع في السد العالي - الهرم,"400,000 EGP",El Asafra,3,1,90,1,Super Lux,Main Street,2009,Cash,Broker,,https://aqarmap.com.eg/en/listing/5153506-for-sale-alexandria-el-asafra-l-sfr-qbly/
EG-5078026,شقه للبيع 80 متر,"760,000 EGP",El Asafra,3,1,80,6,Super Lux,Other,2020,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/5078026-for-sale-alexandria-el-asafra-l-sfr-qbly/
EG-5087801,شقه للبيع في العصافره بحري شارع محمد صلاح حرب 130 م,"2,200,000 EGP",El Asafra,3,1,130,12,Super Lux,Other,2014,Cash,Broker,,https://aqarmap.com.eg/en/listing/5087801-for-sale-alexandria-el-asafra-l-sfr-bhry/
EG-5088184,شقه للبيع بموقع مميز جدا بالعصافره بحري خلف فندق ريجنسي ترا البحر 160 م,"3,200,000 EGP",El Asafra,3,1,160,15,Extra Super Lux,Other,2011,Cash,Broker,,https://aqarmap.com.eg/en/listing/5088184-for-sale-alexandria-el-asafra-l-sfr-bhry/
EG-5086660,شقة للبيع المساحة 60 م غرفتين وصالة ومطبخ وحمام,"350,000 EGP",El Asafra,2,1,60,1,Lux,Other,2001,Cash,Broker,,https://aqarmap.com.eg/en/listing/5086660-for-sale-alexandria-el-asafra-l-sfr-qbly/
EG-5087596,شقة للبيع مساحة ١٢٠ متر صافى غير مجروحة,"1,100,000 EGP",El Asafra,3,1,120,11,Super Lux,Other,2020,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/5087596-for-sale-alexandria-el-asafra-l-sfr-qbly/
EG-5088197,شقه للبيع العصافره بحري خلف مطعم جاد الدور ال 14 من اصل البرج 20 دور مساحه 160م,"3,000,000 EGP",El Asafra,3,1,160,14,Super Lux,Other,2013,Cash,Broker,,https://aqarmap.com.eg/en/listing/5088197-for-sale-alexandria-el-asafra-l-sfr-bhry/
EG-5079337,شقة للبيع في ميامي بشارع ٤٥ مباشرة الدور ال١٠ والبرج ١٢ دور مساحتها ١٣٥ متر,"2,650,000 EGP",El Asafra,2,1,135,10,Super Lux,Other,1990,Cash,Broker,,https://aqarmap.com.eg/en/listing/5079337-for-sale-alexandria-el-asafra-shr-45/
EG-5125979,شقه لقطه للبيع سوبر لوكس,"850,000 EGP",El Asafra,3,1,110,7,Super Lux,Other,2020,Cash,Broker,,https://aqarmap.com.eg/en/listing/5125979-for-sale-alexandria-el-asafra-l-sfr-bhry-atlas-st/
EG-5086769,شقة 125 متر 3 غرف 3 ريسيبشن 2 حمام الدور 13 والعماره 20 مدفوع التصالح,"2,600,000 EGP",El Asafra,3,2,125,13,Super Lux,Side Street,2018,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/5086769-for-sale-alexandria-el-asafra-l-sfr-bhry/
EG-5079169,شقة في العصافرة قبلي,"350,000 EGP",El Asafra,2,1,60,5,Lux,Other,2021,Cash,Broker,,https://aqarmap.com.eg/en/listing/5079169-for-sale-alexandria-el-asafra/
EG-5127417,شقه للبيع مساحه 80 متر,"900,000 EGP",El Asafra,2,1,80,7,Super Lux,Other,1998,Cash,Broker,,https://aqarmap.com.eg/en/listing/5127417-for-sale-alexandria-el-asafra-l-sfr-bhry/
EG-5129163,شقه للبيع بالاسكندريه ش 6عمومى متفرع من ش 45 العصافره,"700,000 EGP",El Asafra,2,1,80,6,Super Lux,Other,2020,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/5129163-for-sale-alexandria-el-asafra-shr-45/
EG-5089725,شقه تمليك للبيع مساحه 75متر صافي غرقتين وصاله ورسبشن قطعتين مطبخ وحمام كبار وطرق,"500,000 EGP",El Asafra,2,1,75,7,Super Lux,Other,2008,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/5089725-for-sale-alexandria-el-asafra-l-sfr-qbly/
EG-5087386,??شقة للبيع موقع مميز العصافرة بحري,"1,200,000 EGP",El Asafra,2,1,90,1,Lux,Other,2018,Cash,Broker,,https://aqarmap.com.eg/en/listing/5087386-for-sale-alexandria-el-asafra-ibn-shaltout-st/
EG-5086442,للبيع شقه في العصافرة بحري خطوات لعبد الناصر ١٤٥ متر تقريبا الدور ١٤ وليس الاخير,"2,000,000 EGP",El Asafra,3,1,145,14,Super Lux,Other,2021,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/5086442-for-sale-alexandria-el-asafra-l-sfr-bhry/
EG-5079946,شقه للبيع فى العصافرة,"350,000 EGP",El Asafra,2,1,75,5,Super Lux,Main Street,2021,Cash,Broker,,https://aqarmap.com.eg/en/listing/5079946-for-sale-alexandria-el-asafra-l-sfr-qbly/
EG-5083117,للبيع شقة دوبلكس الدور التاسع والعاشر الاخير اسانسير,"5,500,000 EGP",El Asafra,5,2,555,9,Super Lux,Main Street,2021,Cash,Broker,,https://aqarmap.com.eg/en/listing/5083117-for-sale-alexandria-el-asafra-shr-jml-bd-lnsr/
EG-5071218,شقه للبيع 135 متر,"2,500,000 EGP",El Asafra,3,1,135,7,Extra Super Lux,Other,2013,Cash,Broker,,https://aqarmap.com.eg/en/listing/5071218-for-sale-alexandria-el-asafra-l-sfr-bhry/
EG-5125416,شقه للبيع بالاسكندريه 75 متر,"320,000 EGP",El Asafra,2,1,75,7,Lux,Other,2018,Cash,Broker,,https://aqarmap.com.eg/en/listing/5125416-for-sale-alexandria-el-asafra-l-sfr-qbly/
EG-5088346,شقة للبيع، 3غرفه وصاله مساحه 85 متر الدور 3 اسانسير 2 عداد كهرباء ومياه والغاز,"665,000 EGP",El Asafra,2,1,85,3,Super Lux,Side Street,2003,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/5088346-for-sale-alexandria-el-asafra-l-sfr-qbly/
EG-5087841,فرصه لا تتكرر شارع 45برج 11دور الشقه الدور التاسع مدخل شيك 2اسانسير 140 م,"3,500,000 EGP",El Asafra,3,1,140,9,Extra Super Lux,Other,2010,Cash,Broker,,https://aqarmap.com.eg/en/listing/5087841-for-sale-alexandria-el-asafra-shr-45/
EG-5110089,شقه للبيع,"2,500,000 EGP",El Asafra,3,1,270,Ground,Extra Super Lux,Other,2021,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/5110089-for-sale-alexandria-el-asafra/
EG-5084316,شقه للبيع في العصافره,"550,000 EGP",El Asafra,2,1,95,3,Super Lux,Main Street,1993,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/5084316-for-sale-alexandria-el-asafra-shr-ljysh/
EG-5083600,شقه للبيع 70 متر,"470,000 EGP",El Asafra,2,1,70,3,Super Lux,Other,2020,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/5083600-for-sale-alexandria-el-asafra-l-sfr-qbly/
EG-5108940,شقه للبيع,"1,000,000 EGP",El Asafra,3,1,100,Ground,Extra Super Lux,Other,2021,Cash,Broker,,https://aqarmap.com.eg/en/listing/5108940-for-sale-alexandria-el-asafra/
EG-5083074,شقه للبيع المســـــــــــاحه : 90 م,"1,150,000 EGP",El Asafra,3,1,90,9,Super Lux,Other,2011,Cash,Broker,,https://aqarmap.com.eg/en/listing/5083074-for-sale-alexandria-el-asafra-shr-45/
EG-5109263,شقه للبيع,"1,300,000 EGP",El Asafra,2,1,85,7,Lux,Other,2021,Cash,Broker,,https://aqarmap.com.eg/en/listing/5109263-for-sale-alexandria-el-asafra/
EG-5083545,شقه للبيع سوبر لوكس دور عاشر,"2,800,000 EGP",El Asafra,3,1,165,10,Super Lux,Other,2021,Cash,Broker,,https://aqarmap.com.eg/en/listing/5083545-for-sale-alexandria-el-asafra-l-sfr-bhry/
EG-5061345,شقه للبيع بموقع مميز جدا بالعصافره بحري رابع نمره من البحر,"3,200,000 EGP",El Asafra,3,1,160,15,Super Lux,Main Street,2011,Cash,Broker,,https://aqarmap.com.eg/en/listing/5061345-for-sale-alexandria-el-asafra-l-sfr-bhry/
EG-5077802,شارع جمال عبد الناصر ومركز اسنان الجوهره الدور ٩ مساحه ١٤٠متر,"2,500,000 EGP",El Asafra,3,1,140,9,Semi Finished,Main Street,2009,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/5077802-for-sale-alexandria-el-asafra-shr-jml-bd-lnsr/
EG-5077525,شقه للبيع في احسن المواقع في العصافره شارع فندق ريجنسي مساحة 160 متر 3 غرف,"3,200,000 EGP",El Asafra,3,1,160,15,Extra Super Lux,Sea View,2011,Cash,Broker,,https://aqarmap.com.eg/en/listing/5077525-for-sale-alexandria-el-asafra-l-sfr-bhry/
EG-5083771,شقه للبيع 185 متر,"3,700,000 EGP",El Asafra,3,2,185,2,Extra Super Lux,Other,2004,Cash,Broker,,https://aqarmap.com.eg/en/listing/5083771-for-sale-alexandria-el-asafra-l-sfr-bhry/
EG-5110238,شقه للبيع,"890,000 EGP",El Asafra,3,1,95,1,Super Lux,Other,2021,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/5110238-for-sale-alexandria-el-asafra/
EG-5079565,شقة للبيع بالاسكندرية العصافرة 115 متر,"550,000 EGP",El Asafra,2,1,115,8,Super Lux,Other,2020,Cash or Installments,Broker,,https://aqarmap.com.eg/en/listing/5079565-for-sale-alexandria-el-asafra-l-sfr-qbly/
EG-5077858,شقه بشارع مسجد النور متفرع من جمال عبدالناصر مساحه 240 متر 3شقق علي بعض,"3,000,000 EGP",El Asafra,3,3,240,9,Lux,Other,2009,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/5077858-for-sale-alexandria-el-asafra/
EG-5084649,شقة للبيع بالاسكندرية العصافرة 70 متر,"350,000 EGP",El Asafra,2,1,70,5,Semi Finished,Other,2020,Cash,Broker,,https://aqarmap.com.eg/en/listing/5084649-for-sale-alexandria-el-asafra-l-sfr-qbly/
EG-5064929,شقه للبيع 100 متر,"900,000 EGP",El Asafra,2,1,100,2,Lux,Other,2020,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/5064929-for-sale-alexandria-el-asafra-l-sfr-bhry/
EG-5083069,شقه للبيع مساحتها: 120 متر,"1,650,000 EGP",El Asafra,3,2,120,13,Super Lux,Other,2022,Cash,Broker,,https://aqarmap.com.eg/en/listing/5083069-for-sale-alexandria-el-asafra-shr-45/
