Source.Name,Listing ID,Title,Price,Location,Rooms,Baths,Size in Meters,Floor,Finish Type,View,Year Built,Payment Method,Seller Type,Developer,Property Link
properties-zezenia4.csv,EG-4823645,شقه للبيع 100 م,"2,000,000 EGP",Zezenia,3,1,100,1,Super Lux,Other,2021,Cash,Broker,,https://aqarmap.com.eg/en/listing/4823645-for-sale-alexandria-zezenia-ibrahim-el-attar-st/
properties-zezenia4.csv,EG-5084775,شقه للبيع بجوار كليه فنون جميله خطوات من طريق الحريه للسكن الراقي,"1,500,000 EGP",Zezenia,2,2,120,6,Super Lux,Side Street,2020,Cash,Broker,,https://aqarmap.com.eg/en/listing/5084775-for-sale-alexandria-zezenia/
properties-zezenia4.csv,EG-5080216,شقة للبيع,"5,800,000 EGP",Zezenia,3,2,207,5,Super Lux,Sea View,2003,Cash,Broker,,https://aqarmap.com.eg/en/listing/5080216-for-sale-alexandria-zezenia/
properties-zezenia4.csv,EG-5145833,يوجد شقه لي البيع,"1,200,000 EGP",Zezenia,2,2,80,3,Lux,Other,2025,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/5145833-for-sale-alexandria-zezenia/
properties-zezenia4.csv,EG-5078048,شقه للبيع الدور ال 5 وليس الأخير,"5,800,000 EGP",Zezenia,3,2,207,5,Super Lux,Other,2003,Cash,Broker,,https://aqarmap.com.eg/en/listing/5078048-for-sale-alexandria-zezenia/
properties-zezenia4.csv,EG-5062598,شقة للبيع زيزينيا بين الترام والبحر مساحه 80 متر الدور 1 والعقار 16 دور مباني,"1,800,000 EGP",Zezenia,2,1,80,1,Super Lux,Other,2018,Cash,Broker,,https://aqarmap.com.eg/en/listing/5062598-for-sale-alexandria-zezenia/
properties-zezenia4.csv,EG-5072819,شقة للبيع كاملة العدادات,"1,800,000 EGP",Zezenia,2,1,80,1,Super Lux,Main Street,2018,Cash,Broker,,https://aqarmap.com.eg/en/listing/5072819-for-sale-alexandria-zezenia/
properties-zezenia4.csv,EG-5159792,شقة فاخرة للبيع في زيزينيا - فرصة لا تعوض!,"3,900,000 EGP",Zezenia,5,3,250,11,Super Lux,Other,2002,Cash or Installments,Broker,,https://aqarmap.com.eg/en/listing/5159792-for-sale-alexandria-zezenia/
properties-zezenia4.csv,EG-5173398,شقة رائعة للبيع في زيزينيا,"1,800,000 EGP",Zezenia,2,1,110,9,Super Lux,Other,2013,Cash,Broker,,https://aqarmap.com.eg/en/listing/5173398-for-sale-alexandria-zezenia/
properties-zezenia4.csv,EG-5158265,شقة سوبر لوكس للبيع في زيزنيا,"1,800,000 EGP",Zezenia,2,1,100,1,Super Lux,Other,2018,Cash,Broker,,https://aqarmap.com.eg/en/listing/5158265-for-sale-alexandria-zezenia/
properties-zezenia4.csv,EG-5172554,شقة للبيع في زيزينيا,"3,910,000 EGP",Zezenia,3,2,170,1,Super Lux,Other,2019,Cash,Broker,,https://aqarmap.com.eg/en/listing/5172554-for-sale-alexandria-zezenia/
properties-zezenia4.csv,EG-5170556,شقة للبيع في زيزينيا,"1,200,000 EGP",Zezenia,2,1,80,1,Super Lux,Other,2014,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/5170556-for-sale-alexandria-zezenia/
properties-zezenia4.csv,EG-5166545,شقة للبيع في الإسكندرية,"1,800,000 EGP",Zezenia,2,1,100,9,Super Lux,Other,2021,Cash,Broker,,https://aqarmap.com.eg/en/listing/5166545-for-sale-alexandria-zezenia-ibrahim-el-attar-st/
properties-zezenia4.csv,EG-5072852,شقه للبيع فى زيزينيا,"1,500,000 EGP",Zezenia,3,2,120,6,Super Lux,Main Street,2021,Cash,Broker,,https://aqarmap.com.eg/en/listing/5072852-for-sale-alexandria-zezenia/
properties-zezenia4.csv,EG-5171447,شقة للبيع في زيزينا - فيو بحر مباشر,"6,000,000 EGP",Zezenia,3,2,210,5,Super Lux,Other,2003,Cash,Broker,,https://aqarmap.com.eg/en/listing/5171447-for-sale-alexandria-zezenia/
properties-zezenia4.csv,EG-5189228,شقة للبيع في زيزينيا,"850,000 EGP",Zezenia,2,1,70,Ground,Super Lux,Other,2021,Cash,Broker,,https://aqarmap.com.eg/en/listing/5189228-for-sale-alexandria-zezenia/
properties-zezenia4.csv,EG-5080343,شقة للبيع,"2,000,000 EGP",Zezenia,3,1,145,5,Super Lux,Other,1991,Cash,Broker,,https://aqarmap.com.eg/en/listing/5080343-for-sale-alexandria-zezenia-ibrahim-el-attar-st/
properties-zezenia4.csv,EG-5093986,شقه للبيع كاملة العدادات,"5,800,000 EGP",Zezenia,3,2,207,5,Super Lux,Main Street,2003,Cash,Broker,,https://aqarmap.com.eg/en/listing/5093986-for-sale-alexandria-zezenia/
properties-zezenia5.csv,EG-5041347,شقه للبيع 125 م باركيه ب الكامل,"2,850,000 EGP",Zezenia,2,1,125,8,Super Lux,Other,2022,Cash,Broker,,https://aqarmap.com.eg/en/listing/5041347-for-sale-alexandria-zezenia-ibrahim-el-attar-st/
properties-zezenia5.csv,EG-4978183,شقه للبيع تصلح سكن أو مقر شركة,"8,000,000 EGP",Zezenia,3,3,200,1,Super Lux,Main Street,2007,Cash,Broker,,https://aqarmap.com.eg/en/listing/4978183-for-sale-alexandria-zezenia/
properties-zezenia5.csv,EG-5000884,شقه للبيع,"1,900,000 EGP",Zezenia,3,1,120,9,Super Lux,Other,2020,Cash,Broker,,https://aqarmap.com.eg/en/listing/5000884-for-sale-alexandria-zezenia/
properties-zezenia5.csv,EG-5012572,شقه للبيع تشطيب سوبر لوكس,"2,700,000 EGP",Zezenia,2,1,128,8,Super Lux,Main Street,2007,Cash,Broker,,https://aqarmap.com.eg/en/listing/5012572-for-sale-alexandria-zezenia-ibrahim-el-attar-st/
properties-zezenia5.csv,EG-4997659,شقه للبيع الطابق ال 8 وليس الأخير,"2,850,000 EGP",Zezenia,2,1,125,8,Super Lux,Other,2023,Cash,Broker,,https://aqarmap.com.eg/en/listing/4997659-for-sale-alexandria-zezenia-ibrahim-el-attar-st/
properties-zezenia5.csv,EG-5002954,شقة للبيع ب زيزينيا 207 متر خطوات للبحر ✅ السعر : 6.200.000ج,"6,200,000 EGP",Zezenia,3,1,207,5,Extra Super Lux,Main Street,2003,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/5002954-for-sale-alexandria-zezenia-ahmed-othman-st/
properties-zezenia5.csv,EG-5131086,شقه ٢١٧ متر للبيع,"4,000,000 EGP",Zezenia,3,2,217,4,Super Lux,Side Street,1992,Cash,Broker,,https://aqarmap.com.eg/en/listing/5131086-for-sale-alexandria-zezenia/
properties-zezenia5.csv,EG-5001461,شقه للبيع 120م بزيزينيا شارع هادي خطوات لأبو قير سوبر لوكس _ 3 غرف وريسبشن,"2,000,000 EGP",Zezenia,3,1,120,14,Super Lux,Other,2016,Cash,Broker,,https://aqarmap.com.eg/en/listing/5001461-for-sale-alexandria-zezenia-ahmed-othman-st/
properties-zezenia5.csv,EG-5041696,شقه للبيع / موقع متميز وراقى ? المساحه / ١٣٥م صافى ? الدور ٤? زيزينيا,"2,600,000 EGP",Zezenia,3,1,135,4,Super Lux,Main Street,2021,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/5041696-for-sale-alexandria-zezenia-ahmed-othman-st/
properties-zezenia5.csv,EG-4989102,شقه للبيع بالاسكندريه زيزينيا شارع ابراهيم العطار,"2,000,000 EGP",Zezenia,3,1,145,5,Super Lux,Other,1990,Cash,Broker,,https://aqarmap.com.eg/en/listing/4989102-for-sale-alexandria-zezenia-ibrahim-el-attar-st/
properties-zezenia5.csv,EG-5082368,شقه للبيع في الاسكندريه -مساحه :120 متر -,"1,500,000 EGP",Zezenia,2,2,120,6,Super Lux,Other,2018,Cash,Broker,,https://aqarmap.com.eg/en/listing/5082368-for-sale-alexandria-zezenia/
properties-zezenia5.csv,EG-5019939,فرصة ذهبية .. شقة تمليك ٩٧ م بزيزنيا,"1,850,000 EGP",Zezenia,2,1,97,10,Super Lux,Other,2006,Cash,Broker,,https://aqarmap.com.eg/en/listing/5019939-for-sale-alexandria-zezenia/
properties-zezenia5.csv,EG-4997680,شقه للبيع مساحتها 145 م,"2,000,000 EGP",Zezenia,3,1,145,5,Super Lux,Other,1996,Cash,Broker,,https://aqarmap.com.eg/en/listing/4997680-for-sale-alexandria-zezenia-ibrahim-el-attar-st/
properties-zezenia5.csv,EG-5063769,شقة للبيع زيزينيا بين الترام والبحر,"1,800,000 EGP",Zezenia,2,1,80,1,Lux,Main Street,2018,Cash,Broker,,https://aqarmap.com.eg/en/listing/5063769-for-sale-alexandria-zezenia/
properties-zezenia5.csv,EG-5038220,شقه للبيع بزيزينيا بحري شارع ابوقير مساحه 160متر,"4,000,000 EGP",Zezenia,4,2,160,1,Extra Super Lux,Main Street,2021,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/5038220-for-sale-alexandria-zezenia-ahmed-othman-st/
properties-zezenia5.csv,EG-4964668,شقه فاخرة للبيع- زيزنيا شارع ابراهيم العطار,"2,700,000 EGP",Zezenia,2,1,128,8,Super Lux,Main Street,2007,Cash,Broker,,https://aqarmap.com.eg/en/listing/4964668-for-sale-alexandria-zezenia-ibrahim-el-attar-st/
properties-zezenia5.csv,EG-4958109,شقه تمليك للبيع,"2,550,000 EGP",Zezenia,3,1,150,12,Super Lux,Other,2015,Cash,Broker,,https://aqarmap.com.eg/en/listing/4958109-for-sale-alexandria-zezenia/
properties-zezenia5.csv,EG-4983472,شقه للبيع فى زيزينيا,"1,850,000 EGP",Zezenia,2,1,90,10,Super Lux,Main Street,2006,Cash,Broker,,https://aqarmap.com.eg/en/listing/4983472-for-sale-alexandria-zezenia/
properties-zezenia5.csv,EG-4993519,شقه للبيع بالاسكندريه زيزينيا متفرع من ش جامع يحيى,"1,750,000 EGP",Zezenia,3,1,110,4,Super Lux,Other,1999,Cash,Broker,,https://aqarmap.com.eg/en/listing/4993519-for-sale-alexandria-zezenia/
properties-zezenia5.csv,EG-4976346,للبيع بزيزنيا ....... زيزينيا كومباوند عبد المنعم جابر 128م صافي الدور 8,"2,600,000 EGP",Zezenia,2,1,128,8,Super Lux,Other,2021,Cash,Broker,,https://aqarmap.com.eg/en/listing/4976346-for-sale-alexandria-zezenia-ahmed-othman-st/
properties-zezenia6.csv,EG-4887786,فرصة شقة للبيع في زيزينيا متفرع من شارع أبوقير المساحة 120 م,"1,700,000 EGP",Zezenia,3,1,120,9,Super Lux,Main Street,2010,Cash,Broker,,https://aqarmap.com.eg/en/listing/4887786-for-sale-alexandria-zezenia-ahmed-othman-st/
properties-zezenia6.csv,EG-4907562,شقة للبيع في الدور التاني مساحة ١٢٠ غرفتين و ريسبشن ٢ قطعة اسانسير,"2,000,000 EGP",Zezenia,2,1,100,10,Extra Super Lux,Main Street,1990,Cash,Broker,,https://aqarmap.com.eg/en/listing/4907562-for-sale-alexandria-zezenia-ahmed-othman-st/
properties-zezenia6.csv,EG-4885635,شقه للبيع في زيزينيا الدور.... 10,"1,750,000 EGP",Zezenia,2,1,100,10,Super Lux,Other,2021,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/4885635-for-sale-alexandria-zezenia-ahmed-othman-st/
properties-zezenia6.csv,EG-4906984,شقة للبيع زيزينيا 190م ▪︎( 3 غرف منهم ماستر+ ريسبشن 3 ق + 3حمام ) ▪︎,"6,250,000 EGP",Zezenia,3,3,190,4,Extra Super Lux,Main Street,2018,Cash,Broker,,https://aqarmap.com.eg/en/listing/4906984-for-sale-alexandria-zezenia-ahmed-othman-st/
properties-zezenia6.csv,EG-4875227,شقة للبيع في زيزينيا,"1,750,000 EGP",Zezenia,2,1,110,11,Super Lux,Other,2005,Cash,Broker,,https://aqarmap.com.eg/en/listing/4875227-for-sale-alexandria-zezenia/
properties-zezenia6.csv,EG-4949821,شقه للبيع,"1,700,000 EGP",Zezenia,3,1,120,9,Super Lux,Main Street,2010,Cash,Broker,,https://aqarmap.com.eg/en/listing/4949821-for-sale-alexandria-zezenia/
properties-zezenia6.csv,EG-4955689,للبيع زيزينيا فير بحر خطوات من قصر المجوهرات ( تهويه جيده - واجهه بحري ) -,"6,000,000 EGP",Zezenia,3,1,210,5,Super Lux,Sea View,2003,Cash,Broker,,https://aqarmap.com.eg/en/listing/4955689-for-sale-alexandria-zezenia-ahmed-othman-st/
properties-zezenia6.csv,EG-4903833,شقه للبيع,"1,750,000 EGP",Zezenia,2,1,100,10,Super Lux,Main Street,2021,Cash,Broker,,https://aqarmap.com.eg/en/listing/4903833-for-sale-alexandria-zezenia/
properties-zezenia6.csv,EG-4942610,شقة للبيع,"6,000,000 EGP",Zezenia,3,2,204,5,Super Lux,Other,2021,Cash,Broker,,https://aqarmap.com.eg/en/listing/4942610-for-sale-alexandria-zezenia-al-qoudss-st/
properties-zezenia6.csv,EG-4892266,شقه للبيع الدور الرابع,"1,850,000 EGP",Zezenia,2,1,150,10,Super Lux,Other,2021,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/4892266-for-sale-alexandria-zezenia/
properties-zezenia6.csv,EG-4880229,فرصة شقة للبيع في زيزينيا متفرع من شارع أبوقير المساحة 120 م,"1,700,000 EGP",Zezenia,3,1,120,9,Super Lux,Other,2010,Cash,Broker,,https://aqarmap.com.eg/en/listing/4880229-for-sale-alexandria-zezenia-ahmed-othman-st/
properties-zezenia6.csv,EG-4923801,شقة للبيع بزيزنيا ش رياض مساحه110م غرفتين ريسبيشن قطعتين حمام مطبخ,"2,250,000 EGP",Zezenia,2,1,110,7,Super Lux,Side Street,2008,Cash,Broker,,https://aqarmap.com.eg/en/listing/4923801-for-sale-alexandria-zezenia-riad-st/
properties-zezenia6.csv,EG-4944996,شقة للبيع في زيزينيا,"4,000,000 EGP",Zezenia,3,2,175,12,Super Lux,Side Street,2014,Cash,Broker,,https://aqarmap.com.eg/en/listing/4944996-for-sale-alexandria-zezenia/
properties-zezenia6.csv,EG-4945763,شقة للبيع في زيزينيا,"1,750,000 EGP",Zezenia,2,1,110,10,Super Lux,Side Street,2010,Cash,Broker,,https://aqarmap.com.eg/en/listing/4945763-for-sale-alexandria-zezenia/
properties-zezenia6.csv,EG-4908094,#شقه للبيع مساحه (١١٠ م) زيزنيا فيو رائع وموقع مميز,"2,500,000 EGP",Zezenia,2,1,110,7,Extra Super Lux,Main Street,2021,Cash,Broker,,https://aqarmap.com.eg/en/listing/4908094-for-sale-alexandria-zezenia-ahmed-othman-st/
properties-zezenia6.csv,EG-4895543,شقه للبيع زيزينيا داخل كمبوند ١٠٠ متر,"2,000,000 EGP",Zezenia,2,1,100,10,Extra Super Lux,Side Street,2006,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/4895543-for-sale-alexandria-zezenia-ahmed-othman-st/
properties-zezenia6.csv,EG-4942574,شقة للبيع بزيزنيا ش رياض مساحه110م غرفتين ريسبيشن قطعتين حمام مطبخ,"2,250,000 EGP",Zezenia,2,1,110,7,Super Lux,Other,2008,Cash,Broker,,https://aqarmap.com.eg/en/listing/4942574-for-sale-alexandria-zezenia-ahmed-othman-st/
properties-zezenia6.csv,EG-4883091,زيزينيا بجوار دار المسين محمد رجب شقة فاخرة للبيع 110 متر,"1,850,000 EGP",Zezenia,2,1,110,10,Extra Super Lux,Other,2021,Cash,Broker,,https://aqarmap.com.eg/en/listing/4883091-for-sale-alexandria-zezenia-ahmed-othman-st/
properties-zezenia6.csv,EG-4954384,شقه للبيع بالاسكندريه,"6,000,000 EGP",Zezenia,3,2,210,5,Super Lux,Other,2003,Cash,Broker,,https://aqarmap.com.eg/en/listing/4954384-for-sale-alexandria-zezenia/
properties-zezenia6.csv,EG-4875221,شقة للبيع في زيزينيا,"1,750,000 EGP",Zezenia,2,1,105,11,Super Lux,Other,2007,Cash,Broker,,https://aqarmap.com.eg/en/listing/4875221-for-sale-alexandria-zezenia/
properties-zezenia7.csv,EG-4843971,شقه للبيع 97 م,"1,850,000 EGP",Zezenia,2,1,97,10,Super Lux,Other,2006,Cash,Broker,,https://aqarmap.com.eg/en/listing/4843971-for-sale-alexandria-zezenia/
properties-zezenia7.csv,EG-4846833,شقــــة زيزينيا عدد ٢ شقة مفتحين على بعض إجمالي المساحــة ١٧٥ م,"2,300,000 EGP",Zezenia,3,3,175,4,Super Lux,Side Street,2013,Cash,Broker,,https://aqarmap.com.eg/en/listing/4846833-for-sale-alexandria-zezenia-ahmed-othman-st/
properties-zezenia7.csv,EG-4847714,شقه للبيع بزيزنيا 125 م,"1,600,000 EGP",Zezenia,3,1,125,4,Lux,Other,1989,Cash,Broker,,https://aqarmap.com.eg/en/listing/4847714-for-sale-alexandria-zezenia/
properties-zezenia7.csv,EG-4850661,شقــــة زيزينيا ? عدد ٢ شقة مفتحين على بعض إجمالي المساحــة ١٧٥ م,"2,300,000 EGP",Zezenia,3,2,175,4,Super Lux,Other,2013,Cash,Broker,,https://aqarmap.com.eg/en/listing/4850661-for-sale-alexandria-zezenia-ahmed-othman-st/
properties-zezenia7.csv,EG-4846838,(شقه للبيع في زيزينيا) (خطوات من ابو قير) (كومباون عبد المنعم جابر زيزينيا) جنب,"1,950,000 EGP",Zezenia,2,1,108,10,Super Lux,Other,2021,Cash,Broker,,https://aqarmap.com.eg/en/listing/4846838-for-sale-alexandria-zezenia-ahmed-othman-st/
properties-zezenia7.csv,EG-4812523,شقة للبيع في زيزينيا,"1,800,000 EGP",Zezenia,2,1,110,10,Super Lux,Other,2006,Cash,Broker,,https://aqarmap.com.eg/en/listing/4812523-for-sale-alexandria-zezenia/
properties-zezenia7.csv,EG-5070071,للبيع زيزينيا خطوات من دار محمد رجب الدور : ال ٢ و ليس الأخير,"1,000,000 EGP",Zezenia,2,1,140,2,Super Lux,Main Street,2021,Cash,Broker,,https://aqarmap.com.eg/en/listing/5070071-for-sale-alexandria-zezenia-ahmed-othman-st/
properties-zezenia7.csv,EG-4812916,شقه للبيع بزيزينيا 140 متر,"2,000,000 EGP",Zezenia,3,1,140,9,Super Lux,Other,2010,Cash,Broker,,https://aqarmap.com.eg/en/listing/4812916-for-sale-alexandria-zezenia/
properties-zezenia7.csv,EG-4871671,شقة للبيع : زيزينيا_ شارع المحافظ افضل موقع و حيوي جداً,"8,200,000 EGP",Zezenia,4,2,255,5,Super Lux,Other,2006,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/4871671-for-sale-alexandria-zezenia/
properties-zezenia7.csv,EG-4864414,شقه للبيع 125م بزيزينيا خلف التحريات العسكريه امام كازيون شارع هادي سوبر لوكس,"1,900,000 EGP",Zezenia,3,1,125,9,Super Lux,Other,2021,Cash,Broker,,https://aqarmap.com.eg/en/listing/4864414-for-sale-alexandria-zezenia-ahmed-othman-st/
properties-zezenia7.csv,EG-4848000,شقة للبيع في زيزينيا,"1,800,000 EGP",Zezenia,2,1,110,1,Lux,Other,1997,Cash,Broker,,https://aqarmap.com.eg/en/listing/4848000-for-sale-alexandria-zezenia/
properties-zezenia7.csv,EG-4873792,شقه للبيع,"1,700,000 EGP",Zezenia,2,1,100,11,Extra Super Lux,Main Street,2000,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/4873792-for-sale-alexandria-zezenia/
properties-zezenia7.csv,EG-4852417,شقــــة زيزينيا ? عدد ٢ شقة مفتحين على بعض إجمالي المساحــة ١٧٥ م,"2,300,000 EGP",Zezenia,3,2,175,4,Super Lux,Other,2013,Cash,Broker,,https://aqarmap.com.eg/en/listing/4852417-for-sale-alexandria-zezenia-ahmed-othman-st/
properties-zezenia7.csv,EG-4802307,شقه للبيع 97 م,"1,850,000 EGP",Zezenia,2,1,97,10,Super Lux,Other,2006,Cash,Broker,,https://aqarmap.com.eg/en/listing/4802307-for-sale-alexandria-zezenia/
properties-zezenia7.csv,EG-4821572,شقة للبيع في زيزينيا,"1,800,000 EGP",Zezenia,2,1,110,10,Super Lux,Other,2006,Cash,Broker,,https://aqarmap.com.eg/en/listing/4821572-for-sale-alexandria-zezenia/
properties-zezenia7.csv,EG-4813304,شقة للبيع في زيزينيا,"1,800,000 EGP",Zezenia,2,1,110,10,Super Lux,Other,2006,Cash,Broker,,https://aqarmap.com.eg/en/listing/4813304-for-sale-alexandria-zezenia/
properties-zezenia7.csv,EG-4852561,شقــــة زيزينيا ? عدد ٢ شقة مفتحين على بعض إجمالي المساحــة ١٧٥ م 3 غرف 3ق ر,"2,300,000 EGP",Zezenia,3,2,175,Ground,Super Lux,Main Street,2013,Cash,Broker,,https://aqarmap.com.eg/en/listing/4852561-for-sale-alexandria-zezenia/
properties-zezenia7.csv,EG-4816051,شقة للبيع في زيزينيا,"1,800,000 EGP",Zezenia,2,1,110,10,Super Lux,Other,2006,Cash,Broker,,https://aqarmap.com.eg/en/listing/4816051-for-sale-alexandria-zezenia/
properties-zezenia7.csv,EG-4821663,شقة للبيع في زيزينيا,"2,000,000 EGP",Zezenia,3,1,125,9,Super Lux,Other,2013,Cash,Broker,,https://aqarmap.com.eg/en/listing/4821663-for-sale-alexandria-zezenia/
properties-zezenia7.csv,EG-4840956,شقة للبيع في زيزينيا,"2,300,000 EGP",Zezenia,3,1,175,4,Super Lux,Other,2013,Cash,Broker,,https://aqarmap.com.eg/en/listing/4840956-for-sale-alexandria-zezenia/
properties-zezenia8.csv,EG-4779585,شقة للبيع في زيزينيا,"2,100,000 EGP",Zezenia,3,1,125,9,Extra Super Lux,Other,2013,Cash,Broker,,https://aqarmap.com.eg/en/listing/4779585-for-sale-alexandria-zezenia/
properties-zezenia8.csv,EG-4814808,شقة للبيع محطة ترام صفر بحرى خلف مدرسة زيزينيا الاعداديه بنات ، 24 شارع اللاهون,"700,000 EGP",Zezenia,3,1,120,6,Super Lux,Main Street,2016,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/4814808-for-sale-alexandria-zezenia/
properties-zezenia8.csv,EG-4810553,شقة تمليك ٩٧ م كامله العدادات ( كهربا،مياه ،غاز),"1,850,000 EGP",Zezenia,2,1,97,10,Super Lux,Other,2006,Cash,Broker,,https://aqarmap.com.eg/en/listing/4810553-for-sale-alexandria-zezenia/
properties-zezenia8.csv,EG-4779411,شقه للبيع بزيزينيا,"2,300,000 EGP",Zezenia,3,1,125,9,Extra Super Lux,Other,2013,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/4779411-for-sale-alexandria-zezenia/
properties-zezenia8.csv,EG-4802878,شقه للبيع,"2,000,000 EGP",Zezenia,3,1,125,9,Super Lux,Sea View,2013,Cash,Broker,,https://aqarmap.com.eg/en/listing/4802878-for-sale-alexandria-zezenia/
properties-zezenia8.csv,EG-4793800,شقة للبيع في زيزينيا,"2,000,000 EGP",Zezenia,3,1,125,9,Super Lux,Other,2004,Cash,Broker,,https://aqarmap.com.eg/en/listing/4793800-for-sale-alexandria-zezenia/
properties-zezenia8.csv,EG-4795148,شقة للبيع في زيزينيا,"2,000,000 EGP",Zezenia,3,1,125,9,Super Lux,Other,2013,Cash,Broker,,https://aqarmap.com.eg/en/listing/4795148-for-sale-alexandria-zezenia/
properties-zezenia8.csv,EG-4794384,شقة للبيع في زيزينيا,"1,700,000 EGP",Zezenia,3,1,120,9,Super Lux,Other,2010,Cash,Broker,,https://aqarmap.com.eg/en/listing/4794384-for-sale-alexandria-zezenia/
properties-zezenia8.csv,EG-4802720,شقة تمليك ٩٧ م بزيزنيا شارع جامع يحيى,"1,850,000 EGP",Zezenia,2,1,97,10,Super Lux,Main Street,2006,Cash,Broker,,https://aqarmap.com.eg/en/listing/4802720-for-sale-alexandria-zezenia/
properties-zezenia8.csv,EG-4793756,شقة للبيع في زيزنيا : المساحة: 180 متر مربع,"4,000,000 EGP",Zezenia,3,2,180,9,Super Lux,Other,2018,Cash,Broker,,https://aqarmap.com.eg/en/listing/4793756-for-sale-alexandria-zezenia/
properties-zezenia8.csv,EG-4795177,شقة للبيع في زيزينيا,"2,000,000 EGP",Zezenia,3,1,125,9,Super Lux,Other,2013,Cash,Broker,,https://aqarmap.com.eg/en/listing/4795177-for-sale-alexandria-zezenia/
properties-zezenia8.csv,EG-4779407,شقه للبيع زيزينيا,"2,300,000 EGP",Zezenia,3,1,125,9,Extra Super Lux,Other,2013,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/4779407-for-sale-alexandria-zezenia/
properties-zezenia8.csv,EG-4804189,بين زيزينيا و شدس شقة روعة للبيع 125 متر,"2,100,000 EGP",Zezenia,3,1,125,9,Extra Super Lux,Sea View,2013,Cash,Broker,,https://aqarmap.com.eg/en/listing/4804189-for-sale-alexandria-zezenia-ahmed-othman-st/
properties-zezenia8.csv,EG-4794859,شقة للبيع في زيزينيا,"2,000,000 EGP",Zezenia,3,1,125,9,Super Lux,Other,2013,Cash,Broker,,https://aqarmap.com.eg/en/listing/4794859-for-sale-alexandria-zezenia/
properties-zezenia8.csv,EG-4795168,شقه للبيع زيزينيا,"2,000,000 EGP",Zezenia,3,1,125,9,Super Lux,Other,2013,Cash,Broker,,https://aqarmap.com.eg/en/listing/4795168-for-sale-alexandria-zezenia/
properties-zezenia8.csv,EG-4802236,شقه للبيع 150م,"3,500,000 EGP",Zezenia,3,2,150,6,Super Lux,Other,2012,Cash,Broker,,https://aqarmap.com.eg/en/listing/4802236-for-sale-alexandria-zezenia/
properties-zezenia8.csv,EG-4777941,شقة للبيع في زيزينيا,"2,200,000 EGP",Zezenia,2,1,110,5,Lux,Other,2007,Cash,Broker,,https://aqarmap.com.eg/en/listing/4777941-for-sale-alexandria-zezenia/
properties-zezenia8.csv,EG-4794653,شقة للبيع في زيزينيا,"1,700,000 EGP",Zezenia,3,1,120,9,Lux,Main Street,2010,Cash,Broker,,https://aqarmap.com.eg/en/listing/4794653-for-sale-alexandria-zezenia/
properties-zezenia8.csv,EG-4779389,شقه للبيع في زيزينيا,"2,300,000 EGP",Zezenia,3,1,125,9,Extra Super Lux,Other,2019,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/4779389-for-sale-alexandria-zezenia/
properties-zezenia8.csv,EG-4793965,فرصة ذهبية .. شقة تمليك ٩٧ م بزيزنيا,"1,850,000 EGP",Zezenia,2,1,97,10,Lux,Other,2006,Cash,Broker,,https://aqarmap.com.eg/en/listing/4793965-for-sale-alexandria-zezenia/
properties-zezenia9.csv,EG-4759572,بارقى مناطق الاسكندرية شقة للبيع 200م بزيزينيا,"7,000,000 EGP",Zezenia,3,3,200,6,Super Lux,Main Street,2008,Cash or Installments,Private Owner,,https://aqarmap.com.eg/en/listing/4759572-for-sale-alexandria-zezenia-ahmed-othman-st/
properties-zezenia9.csv,EG-4775818,شقة للبيع في زيزينيا,"2,000,000 EGP",Zezenia,3,1,125,9,Super Lux,Other,2013,Cash,Broker,,https://aqarmap.com.eg/en/listing/4775818-for-sale-alexandria-zezenia/
properties-zezenia9.csv,EG-4757681,شقة للبيع في زيزينيا,"2,200,000 EGP",Zezenia,3,1,125,8,Super Lux,Other,2013,Cash,Broker,,https://aqarmap.com.eg/en/listing/4757681-for-sale-alexandria-zezenia/
properties-zezenia9.csv,EG-4735407,شقة للبيع في زيزينيا,"1,950,000 EGP",Zezenia,3,1,125,9,Super Lux,Main Street,2013,Cash,Broker,,https://aqarmap.com.eg/en/listing/4735407-for-sale-alexandria-zezenia/
properties-zezenia9.csv,EG-4760273,شقة روعة للبيع 125 متر,"2,200,000 EGP",Zezenia,3,1,125,8,Extra Super Lux,Other,2013,Cash,Broker,,https://aqarmap.com.eg/en/listing/4760273-for-sale-alexandria-zezenia/
properties-zezenia9.csv,EG-4727744,شقه للبيع سوبر لوكس في شارع سكني راقي,"1,500,000 EGP",Zezenia,2,1,90,2,Super Lux,Other,2021,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/4727744-for-sale-alexandria-zezenia-ahmed-othman-st/
