Source.Name,Listing ID,Title,Price,Location,Rooms,Baths,Size in Meters,Floor,Finish Type,View,Year Built,Payment Method,Seller Type,Developer,Property Link
properties-bakoos6.csv,EG-4950093,شقة للبيع المراغى,"180,000 EGP",Bakoos,2,1,83,1,Lux,Main Street,2020,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/4950093-for-sale-alexandria-bakoos/
properties-bakoos6.csv,EG-4929149,شقة للبيع شارع السينما باكوس,"700,000 EGP",Bakoos,2,1,85,1,Super Lux,Main Street,2020,Cash,Broker,,https://aqarmap.com.eg/en/listing/4929149-for-sale-alexandria-bakoos/
properties-bakoos6.csv,EG-5049201,شقة للبيع باكوس شارع الزيت,"400,000 EGP",Bakoos,2,1,70,3,Super Lux,Main Street,2020,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/5049201-for-sale-alexandria-bakoos/
properties-bakoos6.csv,EG-4922402,شقة للبيع • الإسكندرية • المنطقة. باكوس شارع النساجون 80م,"1,100,000 EGP",Bakoos,2,1,80,9,Super Lux,Side Street,2018,Cash,Broker,,https://aqarmap.com.eg/en/listing/4922402-for-sale-alexandria-bakoos-al-moukli-st/
properties-bakoos6.csv,EG-4854523,شقه للبيع في باكوس,"510,000 EGP",Bakoos,2,1,70,6,Super Lux,Main Street,2023,Cash,Broker,,https://aqarmap.com.eg/en/listing/4854523-for-sale-alexandria-bakoos/
properties-bakoos6.csv,EG-4908200,شقه تمليك للبيع جانبي ش السينما غرفتين ورسيبشن قطعتين وطرقه توزيع الدور الاول باكوس,"750,000 EGP",Bakoos,2,1,110,1,Super Lux,Other,2021,Cash,Broker,,https://aqarmap.com.eg/en/listing/4908200-for-sale-alexandria-bakoos-al-moukli-st/
properties-bakoos6.csv,EG-4852117,شقه للبيع من المالك لدواعي السفر ابوسليمان ش بطل السلام,"290,000 EGP",Bakoos,2,1,75,2,Super Lux,Main Street,2020,Cash,Broker,,https://aqarmap.com.eg/en/listing/4852117-for-sale-alexandria-bakoos-el-salam-st/
properties-bakoos6.csv,EG-4812930,شقه للبيع من المالك مباشره في المراغي القديمة,"220,000 EGP",Bakoos,2,1,80,6,Semi Finished,Main Street,2020,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/4812930-for-sale-alexandria-bakoos/
properties-bakoos6.csv,EG-4860101,شقة للبيع شارع محسن,"200,000 EGP",Bakoos,2,1,45,3,Super Lux,Main Street,2020,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/4860101-for-sale-alexandria-bakoos-mohsen-bek-hashem-st/
properties-bakoos6.csv,EG-4964857,شقه للبيع 140 م,"1,500,000 EGP",Bakoos,3,1,140,3,Super Lux,Other,2014,Cash,Broker,,https://aqarmap.com.eg/en/listing/4964857-for-sale-alexandria-bakoos/
properties-bakoos6.csv,EG-4908204,شقه تمليك للبيع جانبي ش السينما غرفتين ورسيبشن قطعتين وطرقه توزيع الدور الاول,"700,000 EGP",Bakoos,2,1,110,1,Lux,Other,2021,Cash,Broker,,https://aqarmap.com.eg/en/listing/4908204-for-sale-alexandria-bakoos-al-moukli-st/
properties-bakoos6.csv,EG-4954040,شقه للبيع 140 م,"1,500,000 EGP",Bakoos,3,1,140,3,Super Lux,Other,2014,Cash,Broker,,https://aqarmap.com.eg/en/listing/4954040-for-sale-alexandria-bakoos/
properties-bakoos6.csv,EG-4887673,شقه تمليك للبيع جانبي ش السينما غرفتين ورسيبشن قطعتين وطرقه توزيع الدور الاول,"750,000 EGP",Bakoos,2,1,130,1,Super Lux,Other,2021,Cash,Broker,,https://aqarmap.com.eg/en/listing/4887673-for-sale-alexandria-bakoos-el-salam-st/
properties-bakoos6.csv,EG-4847507,شقة للبيع باكوس شارع الزيت,"420,000 EGP",Bakoos,2,1,80,6,Super Lux,Main Street,2020,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/4847507-for-sale-alexandria-bakoos/
properties-bakoos6.csv,EG-4984891,شقة ١١٠ متر,"750,000 EGP",Bakoos,2,1,110,5,Super Lux,Main Street,2007,Cash,Broker,,https://aqarmap.com.eg/en/listing/4984891-for-sale-alexandria-bakoos/
properties-bakoos6.csv,EG-4685814,شقة للبيع خطوات من شارع أبوقير,"1,400,000 EGP",Bakoos,3,1,120,15,Super Lux,Other,2012,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/4685814-for-sale-alexandria-bakoos/
properties-bakoos6.csv,EG-4872595,شقه للبيع في باكوس,"750,000 EGP",Bakoos,2,1,85,1,Super Lux,Main Street,2023,Cash,Broker,,https://aqarmap.com.eg/en/listing/4872595-for-sale-alexandria-bakoos/
properties-bakoos7.csv,EG-4860107,شقه للبيع بمنطقة صفر باكوس خطوات من شارع مصطفي كامل,"850,000 EGP",Bakoos,3,1,140,4,Lux,Main Street,2020,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/4860107-for-sale-alexandria-bakoos/
properties-bakoos7.csv,EG-4950348,شقة للبيع كوبرى الناموس,"250,000 EGP",Bakoos,2,1,65,6,Super Lux,Main Street,2020,Cash,Broker,,https://aqarmap.com.eg/en/listing/4950348-for-sale-alexandria-bakoos/
properties-bakoos7.csv,EG-4838897,شقة للبيع ١٠٠ متر كوبري الناموس,"325,000 EGP",Bakoos,4,1,100,Ground,Super Lux,Main Street,2020,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/4838897-for-sale-alexandria-bakoos/
properties-bakoos7.csv,EG-4751547,شقه للبيع 55متربدون وسيط باكوس,"170,000 EGP",Bakoos,2,1,55,2,Lux,Main Street,2020,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/4751547-for-sale-alexandria-bakoos/
properties-bakoos7.csv,EG-4950373,شقة للبيع كوبرى الناموس,"390,000 EGP",Bakoos,2,1,70,5,Super Lux,Main Street,2020,Cash,Broker,,https://aqarmap.com.eg/en/listing/4950373-for-sale-alexandria-bakoos/
properties-bakoos7.csv,EG-4733154,شقه لؤطه للبيع بموقع متميز بباكوس,"480,000 EGP",Bakoos,3,1,95,2,Super Lux,Main Street,2002,Cash,Broker,,https://aqarmap.com.eg/en/listing/4733154-for-sale-alexandria-bakoos/
properties-bakoos7.csv,EG-4919092,شقه للبيع في باكوس امتداد ش سينما ليلي ثانى نمرة من العمومى موقع ممتاز,"470,000 EGP",Bakoos,2,1,75,11,Super Lux,Other,2021,Cash,Broker,,https://aqarmap.com.eg/en/listing/4919092-for-sale-alexandria-bakoos-al-moukli-st/
properties-bakoos7.csv,EG-4908197,شقه تمليك الدور الرابع ومش اخير غرفتين وصاله وفي غرفة مفتوحة مع الصاله كامله,"240,000 EGP",Bakoos,2,1,60,4,Lux,Other,2021,Cash,Broker,,https://aqarmap.com.eg/en/listing/4908197-for-sale-alexandria-bakoos-al-moukli-st/
properties-bakoos7.csv,EG-4777823,شقه للبيع سوبر لوكس 85 متر,"450,000 EGP",Bakoos,3,1,85,3,Super Lux,Other,2021,Cash,Broker,,https://aqarmap.com.eg/en/listing/4777823-for-sale-alexandria-bakoos/
properties-bakoos7.csv,EG-4807954,شقه ٦٨ متر غرفتين وريسبشن دور تالت كاملة العدادات والغاز ع الباب من المالك م,"250,000 EGP",Bakoos,2,1,68,3,Super Lux,Main Street,2020,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/4807954-for-sale-alexandria-bakoos/
properties-bakoos7.csv,EG-4761336,شقه للبيع في اسكندريه باكوس,"650,000 EGP",Bakoos,2,1,90,Ground,Lux,Main Street,2023,Cash,Broker,,https://aqarmap.com.eg/en/listing/4761336-for-sale-alexandria-bakoos/
properties-bakoos7.csv,EG-5004317,شقه للبيع,"230,000 EGP",Bakoos,2,1,60,3,Super Lux,Other,2018,Cash,Broker,,https://aqarmap.com.eg/en/listing/5004317-for-sale-alexandria-bakoos/
properties-bakoos7.csv,EG-4908201,شقه للبيع في باكوس مساحة الشقه سوبر لوكس حوالي 60 متر,"290,000 EGP",Bakoos,2,1,60,4,Super Lux,Other,2021,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/4908201-for-sale-alexandria-bakoos-el-ghandour-st/
properties-bakoos7.csv,EG-4822118,شقة للبيع ابو سليمان,"230,000 EGP",Bakoos,3,1,90,4,Lux,Main Street,2020,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/4822118-for-sale-alexandria-bakoos/
properties-bakoos7.csv,EG-4761373,شقة للبيع عدد 2 غرفة وريسبشن قطعتين ومطبخ وحمام تشطيب سوبر لوكس بها عداد كهرباء,"330,000 EGP",Bakoos,2,1,85,5,Super Lux,Main Street,2016,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/4761373-for-sale-alexandria-bakoos/
properties-bakoos7.csv,EG-4908207,شقه تمليك الدور الخامس ومش اخير في شارع عشرين جمب مطعم الحرمين ٩٠ متر,"390,000 EGP",Bakoos,3,1,90,5,Super Lux,Other,2021,Cash,Broker,,https://aqarmap.com.eg/en/listing/4908207-for-sale-alexandria-bakoos-al-moukli-st/
properties-bakoos7.csv,EG-4845307,شقه للبيع سوبر لوكس باكوس,"550,000 EGP",Bakoos,2,1,70,6,Super Lux,Other,2020,Cash,Broker,,https://aqarmap.com.eg/en/listing/4845307-for-sale-alexandria-bakoos/
properties-bakoos7.csv,EG-4745306,شقه للبيع ف شارع خلف 112 خطوات من الشارع العمومي,"400,000 EGP",Bakoos,3,1,75,3,Super Lux,Other,2021,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/4745306-for-sale-alexandria-bakoos-khalf-no-112/
properties-bakoos7.csv,EG-4929544,شقه للبيع في باكوس,"450,000 EGP",Bakoos,2,1,110,2,Super Lux,Side Street,2020,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/4929544-for-sale-alexandria-bakoos-ibn-ghazala-st/
properties-bakoos7.csv,EG-4807973,شقه تمليك للبيع في شارع 20 اوضين و صاله و مطبخ و حمام في عماره الدور التاني,"200,000 EGP",Bakoos,2,1,70,2,Super Lux,Side Street,2016,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/4807973-for-sale-alexandria-bakoos/
properties-bakoos8.csv,EG-4751114,يوجد شقه للبيع ف شارع الترعه المردومه بجوار فراشه ابو الخير تاني شارع شمال ٨٥م,"300,000 EGP",Bakoos,3,1,85,1,Super Lux,Main Street,2021,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/4751114-for-sale-alexandria-bakoos/
properties-bakoos8.csv,EG-4744267,شقة للبيع عدد 2 غرفة وريسبشن قطعتين ومطبخ وحمام تشطيب سوبر لوكس بها عداد كهرباء,"330,000 EGP",Bakoos,2,1,70,5,Super Lux,Main Street,2016,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/4744267-for-sale-alexandria-bakoos/
properties-bakoos8.csv,EG-4744278,للبيع شارع احمد عرابي امام مستشفى أمنه الدور التاني غرفتين وريسبشن قطعتين وحمام,"325,000 EGP",Bakoos,2,1,70,2,Super Lux,Main Street,2015,Cash,Broker,,https://aqarmap.com.eg/en/listing/4744278-for-sale-alexandria-bakoos/
properties-bakoos8.csv,EG-4733417,شقه لؤطه للبيع,"480,000 EGP",Bakoos,3,1,95,2,Super Lux,Other,2020,Cash,Broker,,https://aqarmap.com.eg/en/listing/4733417-for-sale-alexandria-bakoos/
properties-bakoos8.csv,EG-4807979,للبيع شقه تمليك مساحه 100متر صافي توضيب سوبر لوكس الدور الرابع وليس الاخير كامله,"420,000 EGP",Bakoos,2,1,100,4,Super Lux,Main Street,2018,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/4807979-for-sale-alexandria-bakoos/
properties-bakoos8.csv,EG-4745697,شقه سوبر لوكس للبيع بشارع عشرين,"480,000 EGP",Bakoos,3,1,90,2,Super Lux,Side Street,2013,Cash,Broker,,https://aqarmap.com.eg/en/listing/4745697-for-sale-alexandria-bakoos/
properties-bakoos8.csv,EG-4726138,شقه بجوار عمارة كرنافال ناصية شارع عشرين,"500,000 EGP",Bakoos,3,1,90,3,Super Lux,Main Street,2020,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/4726138-for-sale-alexandria-bakoos/
properties-bakoos8.csv,EG-5022088,شقه تمليك مساحه 80م غرفتين ورسيبشن قطعتين وحمام ومطبخ كبير عداد كهرباء ومياه,"200,000 EGP",Bakoos,2,1,80,4,Super Lux,Other,2021,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/5022088-for-sale-alexandria-bakoos-al-moukli-st/
properties-bakoos8.csv,EG-4832229,شقة للبيع باكوس,"340,000 EGP",Bakoos,2,1,75,6,Lux,Main Street,2020,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/4832229-for-sale-alexandria-bakoos/
properties-bakoos8.csv,EG-4808041,شقة للبيع بباكوس خلف سينما ليلي 90 متر ثلاث غرف متشطبة وحمام ومطبخ كاملة العداد,"350,000 EGP",Bakoos,3,1,90,8,Super Lux,Main Street,2015,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/4808041-for-sale-alexandria-bakoos/
properties-bakoos8.csv,EG-5026561,شقه للبيع في باكوس,"170,000 EGP",Bakoos,2,1,75,4,Super Lux,Main Street,2023,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/5026561-for-sale-alexandria-bakoos/
properties-bakoos8.csv,EG-4905470,شقة للبيع شارع محطة السوق,"200,000 EGP",Bakoos,3,1,80,9,Super Lux,Main Street,2020,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/4905470-for-sale-alexandria-bakoos-el-souk-station-st/
properties-bakoos8.csv,EG-4829632,شقة للبيع شارع 30 ابوكمال,"550,000 EGP",Bakoos,5,1,85,5,Super Lux,Main Street,2020,Cash,Broker,,https://aqarmap.com.eg/en/listing/4829632-for-sale-alexandria-bakoos/
properties-bakoos8.csv,EG-5023293,شقه للبيع 140 م في باكوس,"1,500,000 EGP",Bakoos,3,1,140,3,Super Lux,Other,2014,Cash,Broker,,https://aqarmap.com.eg/en/listing/5023293-for-sale-alexandria-bakoos/
