Listing ID,Title,Price,Location,Rooms,Baths,Size in Meters,Floor,Finish Type,View,Year Built,Payment Method,Seller Type,Developer,Property Link
EG-5039313,شقه لقطه للبيع سوبر لوكس,"220,000 EGP",El Mamoura,2,1,60,7,Super Lux,Other,2020,Cash,Broker,,https://aqarmap.com.eg/en/listing/5039313-for-sale-alexandria-lm-mwr-el-mamoura/
EG-5030382,شقة تمليك سوبر لوكس دور أول علوي المعمورة البلد,"800,000 EGP",El Mamoura,3,1,180,1,Super Lux,Other,2021,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/5030382-for-sale-alexandria-lm-mwr-el-maamora-el-balad/
EG-5015509,شقة للبيع,"1,150,000 EGP",El Mamoura,3,2,120,5,Super Lux,Other,2009,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/5015509-for-sale-alexandria-lm-mwr/
EG-5044116,شقه تمليك تشطيب عريس الشقه مساحه ١٧٥ متر بروف مساحته ممتازة,"700,000 EGP",El Mamoura,3,1,175,9,Super Lux,Other,2021,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/5044116-for-sale-alexandria-lm-mwr/
,فيلا دوبلكس للبيع علي البحر مباشر بشاطئ المعموره,"12,500,000 EGP",El Mamoura,3,2,200,Other,Super Lux,2012,Cash,Private Owner,"62,500 EGP/M²",,https://aqarmap.com.eg/en/listing/5015451-for-sale-alexandria-lm-mwr/
EG-5040578,شقه للبيع في المعموره,"350,000 EGP",El Mamoura,2,1,70,4,Super Lux,Main Street,2023,Cash,Broker,,https://aqarmap.com.eg/en/listing/5040578-for-sale-alexandria-lm-mwr-el-tabia/
EG-5095025,شقة للبيع بالتكييفات في برج واجهه ممتازة,"1,600,000 EGP",El Mamoura,3,1,160,1,Super Lux,Other,2021,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/5095025-for-sale-alexandria-lm-mwr-lm-mwr-lshty/
EG-5029945,شقة للبيع بالاسكندرية المعمورة 100 متر,"700,000 EGP",El Mamoura,3,1,100,2,Super Lux,Other,2020,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/5029945-for-sale-alexandria-lm-mwr-el-maamora-el-balad/
EG-5016023,شقة للبيع فى المعمورة الشاطئ بالإسكندرية من المالك مباشرة,"4,000,000 EGP",El Mamoura,3,2,153,2,Super Lux,Other,2015,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/5016023-for-sale-alexandria-lm-mwr-lm-mwr-lshty/
EG-5019349,دوبلكس للبيع بالاسكندريه 175 متر,"4,500,000 EGP",El Mamoura,3,2,175,1,Lux,Garden,2018,Cash,Broker,,https://aqarmap.com.eg/en/listing/5019349-for-sale-alexandria-lm-mwr-lm-mwr-lshty-yousef-el-sebaaey/
EG-4999123,شقه للبيع سوبر لوكس من المالك مباشرة,"550,000 EGP",El Mamoura,3,1,85,5,Super Lux,Other,2021,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/4999123-for-sale-alexandria-lm-mwr-el-maamora-el-balad/
EG-5035613,شقه للبيع سوبر لوكس تصلح سكنية ومصيفيه,"750,000 EGP",El Mamoura,2,1,90,10,Super Lux,Other,2021,Cash,Broker,,https://aqarmap.com.eg/en/listing/5035613-for-sale-alexandria-lm-mwr-el-maamora-el-balad/
EG-5041143,شقه سوبر لوكس معموره شاطىء دور ثالث من مالك مباشره ليها شاطئ خاص وشاطئ عام,"2,500,000 EGP",El Mamoura,2,1,100,3,Super Lux,Other,2017,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/5041143-for-sale-alexandria-lm-mwr-lm-mwr-lshty/
EG-5038669,شقه تمليك متشطبه ٨٠متر الدور الثاني كامله العدادات كهرباء غاز مياه,"600,000 EGP",El Mamoura,2,1,80,2,Super Lux,Other,2003,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/5038669-for-sale-alexandria-lm-mwr-el-maamora-el-balad/
EG-5077546,شقة للبيع بالمعمورة الشاطىء دور اول علوي مساحة 120 متر غرفتين ريسبشن قطعتين,"2,100,000 EGP",El Mamoura,2,1,120,1,Super Lux,Other,2015,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/5077546-for-sale-alexandria-lm-mwr-lm-mwr-lshty/
EG-5000663,شقه للبيع في المعموره البلد,"620,000 EGP",El Mamoura,3,1,120,12,Super Lux,Main Street,2023,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/5000663-for-sale-alexandria-lm-mwr-el-maamora-el-balad/
EG-4995616,شقه للبيع فى المعموره الشاطىء,"4,000,000 EGP",El Mamoura,3,2,156,4,Super Lux,Other,2015,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/4995616-for-sale-alexandria-lm-mwr-lm-mwr-lshty/
EG-5062265,شقه للبيع 120 متر,"1,300,000 EGP",El Mamoura,3,1,120,14,Extra Super Lux,Other,2020,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/5062265-for-sale-alexandria-lm-mwr/
EG-4909558,شقة ٧٥م للبيع غير مجروحه,"290,000 EGP",El Mamoura,2,1,75,7,Semi Finished,Main Street,2020,Cash,Broker,,https://aqarmap.com.eg/en/listing/4909558-for-sale-alexandria-lm-mwr-el-maamora-el-balad/
EG-4985670,شقه للبيع بتبص على المعهد الجوي والمعموره الشاطئ,"230,000 EGP",El Mamoura,2,1,55,5,Super Lux,Side Street,2020,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/4985670-for-sale-alexandria-lm-mwr-lm-mwr-lshty/
EG-4926798,وحده سكنيه بشارع 25 الرئيسي اتجاه البحريه,"1,200,000 EGP",El Mamoura,2,1,100,7,Super Lux,Other,2024,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/4926798-for-sale-alexandria-lm-mwr/
EG-4952514,شقه للبيع بالاسكندريه,"400,000 EGP",El Mamoura,2,1,70,1,Lux,Other,2019,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/4952514-for-sale-alexandria-lm-mwr/
EG-4988682,شقه للبيع بلإسكندريه في لمعموره البلد,"385,000 EGP",El Mamoura,2,1,80,6,Super Lux,Side Street,2021,Cash,Broker,,https://aqarmap.com.eg/en/listing/4988682-for-sale-alexandria-lm-mwr-el-maamora-el-balad/
EG-4919886,شقة متميزة قبلي ولكن تبعد خطوات من المعمورة الشاطئ للبيع,"1,150,000 EGP",El Mamoura,2,1,120,1,Super Lux,Main Street,2021,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/4919886-for-sale-alexandria-lm-mwr-lm-mwr-lshty/
EG-4976656,شقة مساحه 120متر غرفتين نوم كبار ريسبشن قطعتين مطبخ حمام طرقه توزيع وتراس كبير,"3,700,000 EGP",El Mamoura,2,1,120,2,Super Lux,Side Street,1990,Cash,Broker,,https://aqarmap.com.eg/en/listing/4976656-for-sale-alexandria-lm-mwr-lm-mwr-lshty-yousef-danly/
EG-4731910,شقه للبيع في المعموره على طريق الكلية البحرية والدفاع الجوي,"650,000 EGP",El Mamoura,2,1,70,6,Super Lux,Sea View,2015,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/4731910-for-sale-alexandria-lm-mwr-el-maamora-el-balad/
EG-4986316,شقه للبيع في المعموره البلد,"550,000 EGP",El Mamoura,3,1,100,7,Super Lux,Main Street,2023,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/4986316-for-sale-alexandria-lm-mwr-el-maamora-el-balad/
EG-4963797,المعموره الشاطئ لعشاق الهدوء والرقى باحلى اماكن الاسكندرية ١١٠م,"3,750,000 EGP",El Mamoura,3,1,110,3,Super Lux,Other,2021,Cash,Broker,,https://aqarmap.com.eg/en/listing/4963797-for-sale-alexandria-lm-mwr-lm-mwr-lshty-yousef-el-sebaaey/
EG-4946203,شقه للبيع سوبر لوكس 6 غرف\2 حمام,"820,000 EGP",El Mamoura,6,2,190,8,Super Lux,Other,2007,Cash,Broker,,https://aqarmap.com.eg/en/listing/4946203-for-sale-alexandria-lm-mwr-el-maamora-el-balad/
EG-4996690,شقه لقطه للبيع سوبر لوكس,"220,000 EGP",El Mamoura,2,1,60,6,Super Lux,Other,2020,Cash,Broker,,https://aqarmap.com.eg/en/listing/4996690-for-sale-alexandria-lm-mwr/
EG-4925811,شقة للبيع في المعمورة الشاطىء من المالك مباشرة - بحصه عقاريه,"2,950,000 EGP",El Mamoura,2,1,130,2,Super Lux,Other,2021,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/4925811-for-sale-alexandria-lm-mwr-lm-mwr-lshty/
EG-4975825,شقة للبيع 220 م عــــــدد الغرف 4غرف كبار و مطبخ و تراس كبير جدا,"1,300,000 EGP",El Mamoura,4,1,220,15,Super Lux,Side Street,2014,Cash,Broker,,https://aqarmap.com.eg/en/listing/4975825-for-sale-alexandria-lm-mwr-el-maamora-el-balad/
EG-4804540,شقه للبيع في المعموره البلد,"320,000 EGP",El Mamoura,2,1,65,7,Super Lux,Main Street,2023,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/4804540-for-sale-alexandria-lm-mwr-el-maamora-el-balad/
EG-4981166,شقه للبيع في المعموره,"850,000 EGP",El Mamoura,3,1,115,10,Super Lux,Main Street,2023,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/4981166-for-sale-alexandria-lm-mwr/
EG-4989412,شقه للبيع,"950,000 EGP",El Mamoura,3,1,120,11,Extra Super Lux,Other,2021,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/4989412-for-sale-alexandria-lm-mwr-el-maamora-el-balad/
EG-4941808,شقة تمليك 125 متر للبيع بالمعمورة الشاطىء اسكندريه,"4,000,000 EGP",El Mamoura,2,2,125,1,Super Lux,Side Street,2000,Cash,Broker,,https://aqarmap.com.eg/en/listing/4941808-for-sale-alexandria-lm-mwr-lm-mwr-lshty/
EG-4758085,شقةللبيع ١٤٠م بالدورالسادس ٢حمام ٢بلاكونة٣عدادات ٣ غرف,"1,700,000 EGP",El Mamoura,3,2,140,6,Super Lux,Side Street,2020,Cash,Broker,,https://aqarmap.com.eg/en/listing/4758085-for-sale-alexandria-lm-mwr/
EG-4768411,شقه للبيع في المعموره,"400,000 EGP",El Mamoura,2,1,65,7,Super Lux,Main Street,2023,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/4768411-for-sale-alexandria-lm-mwr-el-maamora-el-balad/
EG-4879683,شقه للبيع فى معمورة,"1,600,000 EGP",El Mamoura,3,2,160,1,Super Lux,Main Street,2021,Cash,Broker,,https://aqarmap.com.eg/en/listing/4879683-for-sale-alexandria-lm-mwr-el-maamora-el-balad/
EG-4726107,ربنا يبارك لصاحب النصيب شقه من المالك مباشره للبيع شقه في المعموره البلد بحري,"750,000 EGP",El Mamoura,2,1,80,10,Super Lux,Main Street,2020,Cash,Broker,,https://aqarmap.com.eg/en/listing/4726107-for-sale-alexandria-lm-mwr-el-maamora-el-balad/
EG-4755716,شقه للبيع سوبر لوكس تصلح سكنيه ومصيفيه,"750,000 EGP",El Mamoura,2,1,97,10,Super Lux,Other,2021,Cash,Broker,,https://aqarmap.com.eg/en/listing/4755716-for-sale-alexandria-lm-mwr-el-maamora-el-balad/
EG-4867007,شقه للبيع تشطيب سوبر لوكس في المعمورة,"900,000 EGP",El Mamoura,6,1,190,8,Super Lux,Main Street,2007,Cash,Broker,,https://aqarmap.com.eg/en/listing/4867007-for-sale-alexandria-lm-mwr-el-maamora-el-balad/
EG-4847356,شقة تمليك بحصة في الارض بموقع متميز جدا تطل علي شارع رئيسي قريبة من السوق,"3,500,000 EGP",El Mamoura,2,2,125,2,Super Lux,Main Street,2017,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/4847356-for-sale-alexandria-lm-mwr-lm-mwr-lshty/
EG-4876247,شقه للبيع بمعموره الشاطئ تشطيب سوبر لوكس,"3,500,000 EGP",El Mamoura,2,1,120,3,Super Lux,Main Street,2021,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/4876247-for-sale-alexandria-lm-mwr-lm-mwr-lshty/
EG-4876890,شقه للبيع كامله العدادات المعموره البلد,"600,000 EGP",El Mamoura,2,1,80,2,Super Lux,Main Street,2021,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/4876890-for-sale-alexandria-lm-mwr-el-maamora-el-balad/
EG-4855087,شقة ٧٥م للبيع غير مجروحه,"330,000 EGP",El Mamoura,2,1,75,7,Semi Finished,Main Street,2020,Cash,Broker,,https://aqarmap.com.eg/en/listing/4855087-for-sale-alexandria-lm-mwr-el-maamora-el-balad/
EG-4884320,شقه للبيع سوبر لوكس 190 متر,"900,000 EGP",El Mamoura,6,2,190,8,Super Lux,Other,2007,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/4884320-for-sale-alexandria-lm-mwr-el-maamora-el-balad/
EG-4847075,شقه للبيع فى معمورة بلد,"900,000 EGP",El Mamoura,6,2,190,8,Super Lux,Main Street,2021,Cash,Broker,,https://aqarmap.com.eg/en/listing/4847075-for-sale-alexandria-lm-mwr-el-maamora-el-balad/
EG-4894799,شقة للبيع 3 غرف تاني بلكونة,"900,000 EGP",El Mamoura,3,1,110,2,Super Lux,Side Street,1980,Cash,Broker,,https://aqarmap.com.eg/en/listing/4894799-for-sale-alexandria-lm-mwr-el-tabia/
EG-4738055,شقه للبيع سوبر لوكس تصلح سكنيه أو مصيفيه,"750,000 EGP",El Mamoura,2,1,97,10,Super Lux,Other,2021,Cash,Broker,,https://aqarmap.com.eg/en/listing/4738055-for-sale-alexandria-lm-mwr-el-maamora-el-balad/
EG-4727604,شقة للبيع تشطيب لوكس دور عاشر,"750,000 EGP",El Mamoura,2,1,97,10,Super Lux,Other,2021,Cash,Broker,,https://aqarmap.com.eg/en/listing/4727604-for-sale-alexandria-lm-mwr-el-maamora-el-balad/
EG-4798210,شقة برج المنى خلف معهد السياحة والفنادق - المعمورة - طوسون الاسكندرية,"2,250,000 EGP",El Mamoura,3,2,140,4,Extra Super Lux,Other,2015,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/4798210-for-sale-alexandria-lm-mwr/
EG-4822722,للبيع بكموند المعمورة الشاطي عمارات رئاسة الجمهورية شقة 120 م اتنين حمام,"2,800,000 EGP",El Mamoura,2,2,120,1,Lux,Other,2004,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/4822722-for-sale-alexandria-lm-mwr-lm-mwr-lshty/
EG-4829135,روف للبيع,"725,000 EGP",El Mamoura,2,1,150,13,Super Lux,Main Street,2021,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/4829135-for-sale-alexandria-lm-mwr-el-mamoura/
EG-4863978,شقه للبيع كامله العدادات,"600,000 EGP",El Mamoura,2,1,100,4,Super Lux,Main Street,2021,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/4863978-for-sale-alexandria-lm-mwr-street-11/
EG-4886610,شقه لقطه للبيع,"250,000 EGP",El Mamoura,2,1,60,6,Super Lux,Other,2020,Cash,Broker,,https://aqarmap.com.eg/en/listing/4886610-for-sale-alexandria-lm-mwr-el-mamoura/
EG-4954683,#للــــــــــــــــبيـــــــــــع شقه أمام بوابه المعموره الشاطيء الإصلاح),"1,250,000 EGP",El Mamoura,3,2,150,12,Super Lux,Other,2014,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/4954683-for-sale-alexandria-lm-mwr-lm-mwr-lshty/
EG-4745890,شقه للبيع اسكندريه المعموره طوسون,"830,000 EGP",El Mamoura,3,1,120,1,Super Lux,Side Street,2020,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/4745890-for-sale-alexandria-lm-mwr/
EG-5010691,شقه 85 متر غرفتين وريسبشن وحمام ومطبخ الدور الثانى يوجد اسانسير امام ملاهى,"2,200,000 EGP",El Mamoura,2,1,85,2,Semi Finished,Other,1990,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/5010691-for-sale-alexandria-lm-mwr-lm-mwr-lshty/
EG-4848252,شقة للبيع بالاسكندرية المعمورة 120 متر,"3,000,000 EGP",El Mamoura,2,1,120,1,Super Lux,Other,2020,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/4848252-for-sale-alexandria-lm-mwr-lm-mwr-lshty/
EG-4866877,روف للبيع فى الاسكندرية,"725,000 EGP",El Mamoura,2,1,150,13,Super Lux,Main Street,2009,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/4866877-for-sale-alexandria-lm-mwr/
EG-5026274,شقه للبيع في المعموره,"880,000 EGP",El Mamoura,2,1,100,9,Super Lux,Main Street,2023,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/5026274-for-sale-alexandria-lm-mwr-el-mamoura/
EG-4888219,دوبلكس للبيع في المعموره,"1,200,000 EGP",El Mamoura,3,2,160,Ground,Super Lux,Main Street,2023,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/4888219-for-sale-alexandria-lm-mwr/
EG-4742252,شقة جميلة مميزة لكل من يبحث عن شقة بسيطة هادية ومريحة فى طوسون المعمورة ورا الإد,"500,000 EGP",El Mamoura,2,1,66,11,Super Lux,Main Street,1985,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/4742252-for-sale-alexandria-lm-mwr-el-maamora-el-balad/
EG-5045863,شقه للبيع في المعموره سوبر لوكس الدور التالت,"2,500,000 EGP",El Mamoura,2,1,100,3,Super Lux,Other,2021,Cash,Broker,,https://aqarmap.com.eg/en/listing/5045863-for-sale-alexandria-lm-mwr-lm-mwr-lshty/
EG-4747304,شقه للبيع شقه في المعموره البلد,"750,000 EGP",El Mamoura,2,1,97,10,Super Lux,Main Street,2020,Cash,Broker,,https://aqarmap.com.eg/en/listing/4747304-for-sale-alexandria-lm-mwr-el-maamora-el-balad/
EG-4865869,شقه للبيع بالورديان,"150,000 EGP",El Mamoura,3,1,60,6,Semi Finished,Other,2000,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/4865869-for-sale-alexandria-lm-mwr/
EG-4868919,شقه للبيع سوبر لوكس دور سادس,"185,000 EGP",El Mamoura,2,1,65,3,Super Lux,Other,2021,Cash,Broker,,https://aqarmap.com.eg/en/listing/4868919-for-sale-alexandria-lm-mwr/
EG-4745386,شقه ف المعموره البلد بها عداد غاز و عداد مياه و الشقه مسحتها 115 م,"550,000 EGP",El Mamoura,3,1,115,2,Super Lux,Other,2021,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/4745386-for-sale-alexandria-lm-mwr/
EG-4784164,شقه للبيع في المعموره,"150,000 EGP",El Mamoura,2,1,66,6,Super Lux,Main Street,2023,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/4784164-for-sale-alexandria-lm-mwr-el-tabia/
"39,091 EGP/M²",شقة بالمعمورة الشاطئ,"4,300,000 EGP",El Mamoura,3,1,110,3,Lux,Commercial Financing,Main Street,2014,Cash,,https://aqarmap.com.eg/en/listing/4822669-for-sale-alexandria-lm-mwr-lm-mwr-lshty-yousef-el-sebaaey/
EG-4732448,شقه للبيع في المعموره البلد,"300,000 EGP",El Mamoura,2,1,65,7,Super Lux,Main Street,2023,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/4732448-for-sale-alexandria-lm-mwr-el-maamora-el-balad/
EG-4946507,شقة للبيع من المالك مباشرة بالإسكندرية,"1,500,000 EGP",El Mamoura,2,1,120,3,Super Lux,Other,2021,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/4946507-for-sale-alexandria-lm-mwr-lm-mwr-lshty/
EG-4756693,شقه للبيع جاهزة للسكن,"700,000 EGP",El Mamoura,2,1,115,10,Super Lux,Main Street,2021,Cash or Installments,Private Owner,,https://aqarmap.com.eg/en/listing/4756693-for-sale-alexandria-lm-mwr-el-maamora-el-balad/
EG-4994995,شقه للبيع بالاسكندريه 115 متر,"850,000 EGP",El Mamoura,2,1,115,1,Super Lux,Other,2015,Cash,Broker,,https://aqarmap.com.eg/en/listing/4994995-for-sale-alexandria-lm-mwr-lm-mwr-lshty/
EG-5061956,شقه للبيع بالاسكندريه المعمورة الاصلاح بجوار بوابه المعمورة الشاطئ,"750,000 EGP",El Mamoura,2,1,70,3,Super Lux,Other,2020,Cash,Broker,,https://aqarmap.com.eg/en/listing/5061956-for-sale-alexandria-lm-mwr-lm-mwr-lshty/
